sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,raw_data
339,178,0x0B2,rear_brake_pressure,brake_node_1,62078,1945,psi_x10,266622979803033
340,1795,0x703,engine_rpm,master,62081,0,rpm,266635864702976
341,177,0x0B1,front_brake_pressure,brake_node_1,62088,0,psi_x10,266665929474048
342,178,0x0B2,rear_brake_pressure,brake_node_1,62088,1945,psi_x10,266665929475993
343,177,0x0B1,front_brake_pressure,brake_node_1,62098,0,psi_x10,266708879147008
344,178,0x0B2,rear_brake_pressure,brake_node_1,62098,1945,psi_x10,266708879148953
345,1795,0x703,engine_rpm,master,62101,0,rpm,266721764048896
346,177,0x0B1,front_brake_pressure,brake_node_1,62108,0,psi_x10,266751828819968
347,178,0x0B2,rear_brake_pressure,brake_node_1,62108,1945,psi_x10,266751828821913
348,177,0x0B1,front_brake_pressure,brake_node_1,62118,0,psi_x10,266794778492928
349,178,0x0B2,rear_brake_pressure,brake_node_1,62118,1945,psi_x10,266794778494873
350,1795,0x703,engine_rpm,master,62121,0,rpm,266807663394816
351,177,0x0B1,front_brake_pressure,brake_node_1,62128,0,psi_x10,266837728165888
352,178,0x0B2,rear_brake_pressure,brake_node_1,62128,1945,psi_x10,266837728167833
353,177,0x0B1,front_brake_pressure,brake_node_1,62138,0,psi_x10,266880677838848
354,178,0x0B2,rear_brake_pressure,brake_node_1,62138,1945,psi_x10,266880677840793
355,1795,0x703,engine_rpm,master,62141,0,rpm,266893562740736
356,177,0x0B1,front_brake_pressure,brake_node_1,62148,0,psi_x10,266923627511808
357,178,0x0B2,rear_brake_pressure,brake_node_1,62148,1945,psi_x10,266923627513753
358,1795,0x703,engine_rpm,master,62149,70,rpm,266927922479174
359,177,0x0B1,front_brake_pressure,brake_node_1,62158,0,psi_x10,266966577184768
360,178,0x0B2,rear_brake_pressure,brake_node_1,62158,1945,psi_x10,266966577186713
361,177,0x0B1,front_brake_pressure,brake_node_1,62168,0,psi_x10,267009526857728
362,178,0x0B2,rear_brake_pressure,brake_node_1,62168,1945,psi_x10,267009526859673
363,1795,0x703,engine_rpm,master,62169,70,rpm,267013821825094
364,177,0x0B1,front_brake_pressure,brake_node_1,62178,0,psi_x10,267052476530688
365,178,0x0B2,rear_brake_pressure,brake_node_1,62178,1945,psi_x10,267052476532633
366,177,0x0B1,front_brake_pressure,brake_node_1,62188,0,psi_x10,267095426203648
367,178,0x0B2,rear_brake_pressure,brake_node_1,62188,1945,psi_x10,267095426205593
368,1795,0x703,engine_rpm,master,62189,70,rpm,267099721171014
369,177,0x0B1,front_brake_pressure,brake_node_1,62198,0,psi_x10,267138375876608
370,178,0x0B2,rear_brake_pressure,brake_node_1,62198,1945,psi_x10,267138375878553
371,177,0x0B1,front_brake_pressure,brake_node_1,62208,0,psi_x10,267181325549568
372,178,0x0B2,rear_brake_pressure,brake_node_1,62208,1945,psi_x10,267181325551513
373,1795,0x703,engine_rpm,master,62209,70,rpm,267185620516934
374,177,0x0B1,front_brake_pressure,brake_node_1,62218,0,psi_x10,267224275222528
375,178,0x0B2,rear_brake_pressure,brake_node_1,62218,1945,psi_x10,267224275224473
376,177,0x0B1,front_brake_pressure,brake_node_1,62228,0,psi_x10,267267224895488
377,178,0x0B2,rear_brake_pressure,brake_node_1,62228,1945,psi_x10,267267224897433
378,1795,0x703,engine_rpm,master,62229,70,rpm,267271519862854
379,177,0x0B1,front_brake_pressure,brake_node_1,62238,0,psi_x10,267310174568448
380,178,0x0B2,rear_brake_pressure,brake_node_1,62238,1945,psi_x10,267310174570393
381,177,0x0B1,front_brake_pressure,brake_node_1,62248,0,psi_x10,267353124241408
382,178,0x0B2,rear_brake_pressure,brake_node_1,62248,1945,psi_x10,267353124243353
383,1795,0x703,engine_rpm,master,62249,70,rpm,267357419208774
384,177,0x0B1,front_brake_pressure,brake_node_1,62258,0,psi_x10,267396073914368
385,178,0x0B2,rear_brake_pressure,brake_node_1,62258,1945,psi_x10,267396073916313
386,177,0x0B1,front_brake_pressure,brake_node_1,62268,0,psi_x10,267439023587328
387,178,0x0B2,rear_brake_pressure,brake_node_1,62268,1945,psi_x10,267439023589273
388,1795,0x703,engine_rpm,master,62269,70,rpm,267443318554694
389,177,0x0B1,front_brake_pressure,brake_node_1,62278,0,psi_x10,267481973260288
390,178,0x0B2,rear_brake_pressure,brake_node_1,62278,1945,psi_x10,267481973262233
391,177,0x0B1,front_brake_pressure,brake_node_1,62288,0,psi_x10,267524922933248
392,178,0x0B2,rear_brake_pressure,brake_node_1,62288,1945,psi_x10,267524922935193
393,1795,0x703,engine_rpm,master,62289,70,rpm,267529217900614
394,177,0x0B1,front_brake_pressure,brake_node_1,62298,0,psi_x10,267567872606208
395,178,0x0B2,rear_brake_pressure,brake_node_1,62298,1945,psi_x10,267567872608153
396,177,0x0B1,front_brake_pressure,brake_node_1,62308,0,psi_x10,267610822279168
397,178,0x0B2,rear_brake_pressure,brake_node_1,62308,1945,psi_x10,267610822281113
398,1795,0x703,engine_rpm,master,62309,70,rpm,267615117246534
399,177,0x0B1,front_brake_pressure,brake_node_1,62318,0,psi_x10,267653771952128
400,178,0x0B2,rear_brake_pressure,brake_node_1,62318,1945,psi_x10,267653771954073
401,177,0x0B1,front_brake_pressure,brake_node_1,62328,0,psi_x10,267696721625088
402,178,0x0B2,rear_brake_pressure,brake_node_1,62328,1945,psi_x10,267696721627033
403,1795,0x703,engine_rpm,master,62329,70,rpm,267701016592454
404,177,0x0B1,front_brake_pressure,brake_node_1,62338,0,psi_x10,267739671298048
405,178,0x0B2,rear_brake_pressure,brake_node_1,62338,1945,psi_x10,267739671299993
406,177,0x0B1,front_brake_pressure,brake_node_1,62348,0,psi_x10,267782620971008
407,178,0x0B2,rear_brake_pressure,brake_node_1,62348,1945,psi_x10,267782620972953
408,1795,0x703,engine_rpm,master,62349,70,rpm,267786915938374
409,177,0x0B1,front_brake_pressure,brake_node_1,62358,0,psi_x10,267825570643968
410,178,0x0B2,rear_brake_pressure,brake_node_1,62358,1945,psi_x10,267825570645913
411,177,0x0B1,front_brake_pressure,brake_node_1,62368,0,psi_x10,267868520316928
412,178,0x0B2,rear_brake_pressure,brake_node_1,62368,1945,psi_x10,267868520318873
413,1795,0x703,engine_rpm,master,62369,70,rpm,267872815284294
414,177,0x0B1,front_brake_pressure,brake_node_1,62378,0,psi_x10,267911469989888
415,178,0x0B2,rear_brake_pressure,brake_node_1,62378,1945,psi_x10,267911469991833
416,177,0x0B1,front_brake_pressure,brake_node_1,62388,0,psi_x10,267954419662848
417,178,0x0B2,rear_brake_pressure,brake_node_1,62388,1945,psi_x10,267954419664793
418,1795,0x703,engine_rpm,master,62390,70,rpm,267963009597510
419,1795,0x703,engine_rpm,master,62398,240,rpm,267997369336048
420,177,0x0B1,front_brake_pressure,brake_node_1,62398,0,psi_x10,267997369335808
421,178,0x0B2,rear_brake_pressure,brake_node_1,62398,1945,psi_x10,267997369337753
422,177,0x0B1,front_brake_pressure,brake_node_1,62408,0,psi_x10,268040319008768
423,178,0x0B2,rear_brake_pressure,brake_node_1,62408,1945,psi_x10,268040319010713
424,387,0x183,,,4278190080,3,raw,18374686479671623683
425,386,0x182,,,4278190080,2,raw,18374686479671623682
426,1795,0x703,engine_rpm,master,62418,240,rpm,268083268681968
427,177,0x0B1,front_brake_pressure,brake_node_1,62418,0,psi_x10,268083268681728
428,178,0x0B2,rear_brake_pressure,brake_node_1,62418,1945,psi_x10,268083268683673
429,385,0x181,,,4278190080,16908545,raw,18374686479688532225
430,177,0x0B1,front_brake_pressure,brake_node_1,62428,0,psi_x10,268126218354688
431,178,0x0B2,rear_brake_pressure,brake_node_1,62428,1945,psi_x10,268126218356633
432,1795,0x703,engine_rpm,master,62439,240,rpm,268173462995184
433,177,0x0B1,front_brake_pressure,brake_node_1,62438,0,psi_x10,268169168027648
434,178,0x0B2,rear_brake_pressure,brake_node_1,62438,1945,psi_x10,268169168029593
435,177,0x0B1,front_brake_pressure,brake_node_1,62448,0,psi_x10,268212117700608
436,178,0x0B2,rear_brake_pressure,brake_node_1,62448,1945,psi_x10,268212117702553
437,1795,0x703,engine_rpm,master,62459,240,rpm,268259362341104
438,177,0x0B1,front_brake_pressure,brake_node_1,62458,0,psi_x10,268255067373568
439,178,0x0B2,rear_brake_pressure,brake_node_1,62458,1945,psi_x10,268255067375513
440,177,0x0B1,front_brake_pressure,brake_node_1,62468,0,psi_x10,268298017046528
441,178,0x0B2,rear_brake_pressure,brake_node_1,62468,1945,psi_x10,268298017048473
442,177,0x0B1,front_brake_pressure,brake_node_1,62478,0,psi_x10,268340966719488
443,178,0x0B2,rear_brake_pressure,brake_node_1,62478,1945,psi_x10,268340966721433
444,1795,0x703,engine_rpm,master,62479,240,rpm,268345261687024
445,177,0x0B1,front_brake_pressure,brake_node_1,62488,0,psi_x10,268383916392448
446,178,0x0B2,rear_brake_pressure,brake_node_1,62488,1945,psi_x10,268383916394393
447,177,0x0B1,front_brake_pressure,brake_node_1,62498,0,psi_x10,268426866065408
448,178,0x0B2,rear_brake_pressure,brake_node_1,62498,1945,psi_x10,268426866067353
449,1795,0x703,engine_rpm,master,62499,240,rpm,268431161032944
450,177,0x0B1,front_brake_pressure,brake_node_1,62508,0,psi_x10,268469815738368
451,178,0x0B2,rear_brake_pressure,brake_node_1,62508,1945,psi_x10,268469815740313
452,177,0x0B1,front_brake_pressure,brake_node_1,62518,0,psi_x10,268512765411328
453,178,0x0B2,rear_brake_pressure,brake_node_1,62518,1945,psi_x10,268512765413273
454,1795,0x703,engine_rpm,master,62519,240,rpm,268517060378864
455,177,0x0B1,front_brake_pressure,brake_node_1,62528,0,psi_x10,268555715084288
456,178,0x0B2,rear_brake_pressure,brake_node_1,62528,1945,psi_x10,268555715086233
457,177,0x0B1,front_brake_pressure,brake_node_1,62538,0,psi_x10,268598664757248
458,178,0x0B2,rear_brake_pressure,brake_node_1,62538,1945,psi_x10,268598664759193
459,1795,0x703,engine_rpm,master,62539,240,rpm,268602959724784
460,177,0x0B1,front_brake_pressure,brake_node_1,62548,0,psi_x10,268641614430208
461,178,0x0B2,rear_brake_pressure,brake_node_1,62548,1945,psi_x10,268641614432153
462,177,0x0B1,front_brake_pressure,brake_node_1,62558,0,psi_x10,268684564103168
463,178,0x0B2,rear_brake_pressure,brake_node_1,62558,1945,psi_x10,268684564105113
464,1795,0x703,engine_rpm,master,62559,240,rpm,268688859070704
465,177,0x0B1,front_brake_pressure,brake_node_1,62568,0,psi_x10,268727513776128
466,178,0x0B2,rear_brake_pressure,brake_node_1,62568,1945,psi_x10,268727513778073
467,177,0x0B1,front_brake_pressure,brake_node_1,62578,0,psi_x10,268770463449088
468,178,0x0B2,rear_brake_pressure,brake_node_1,62578,1945,psi_x10,268770463451033
469,1795,0x703,engine_rpm,master,62579,240,rpm,268774758416624
470,177,0x0B1,front_brake_pressure,brake_node_1,62588,0,psi_x10,268813413122048
471,178,0x0B2,rear_brake_pressure,brake_node_1,62588,1945,psi_x10,268813413123993
472,1795,0x703,engine_rpm,master,62599,299,rpm,268860657762603
473,177,0x0B1,front_brake_pressure,brake_node_1,62598,0,psi_x10,268856362795008
474,178,0x0B2,rear_brake_pressure,brake_node_1,62598,1945,psi_x10,268856362796953
475,177,0x0B1,front_brake_pressure,brake_node_1,62608,0,psi_x10,268899312467968
476,178,0x0B2,rear_brake_pressure,brake_node_1,62608,1945,psi_x10,268899312469913
477,1795,0x703,engine_rpm,master,62619,299,rpm,268946557108523
478,177,0x0B1,front_brake_pressure,brake_node_1,62618,0,psi_x10,268942262140928
479,178,0x0B2,rear_brake_pressure,brake_node_1,62618,1945,psi_x10,268942262142873
480,177,0x0B1,front_brake_pressure,brake_node_1,62628,0,psi_x10,268985211813888
481,178,0x0B2,rear_brake_pressure,brake_node_1,62628,1945,psi_x10,268985211815833
482,177,0x0B1,front_brake_pressure,brake_node_1,62638,0,psi_x10,269028161486848
483,1795,0x703,engine_rpm,master,62639,299,rpm,269032456454443
484,178,0x0B2,rear_brake_pressure,brake_node_1,62638,1945,psi_x10,269028161488793
485,177,0x0B1,front_brake_pressure,brake_node_1,62648,0,psi_x10,269071111159808
486,178,0x0B2,rear_brake_pressure,brake_node_1,62648,1945,psi_x10,269071111161753
487,177,0x0B1,front_brake_pressure,brake_node_1,62658,0,psi_x10,269114060832768
488,178,0x0B2,rear_brake_pressure,brake_node_1,62658,1945,psi_x10,269114060834713
489,1795,0x703,engine_rpm,master,62659,299,rpm,269118355800363
490,177,0x0B1,front_brake_pressure,brake_node_1,62668,0,psi_x10,269157010505728
491,178,0x0B2,rear_brake_pressure,brake_node_1,62668,1945,psi_x10,269157010507673
492,177,0x0B1,front_brake_pressure,brake_node_1,62678,0,psi_x10,269199960178688
493,178,0x0B2,rear_brake_pressure,brake_node_1,62678,1945,psi_x10,269199960180633
494,1795,0x703,engine_rpm,master,62679,299,rpm,269204255146283
495,177,0x0B1,front_brake_pressure,brake_node_1,62688,0,psi_x10,269242909851648
496,178,0x0B2,rear_brake_pressure,brake_node_1,62688,1945,psi_x10,269242909853593
497,177,0x0B1,front_brake_pressure,brake_node_1,62698,0,psi_x10,269285859524608
498,178,0x0B2,rear_brake_pressure,brake_node_1,62698,1945,psi_x10,269285859526553
499,1795,0x703,engine_rpm,master,62699,299,rpm,269290154492203
500,177,0x0B1,front_brake_pressure,brake_node_1,62708,0,psi_x10,269328809197568
501,178,0x0B2,rear_brake_pressure,brake_node_1,62708,1945,psi_x10,269328809199513
502,177,0x0B1,front_brake_pressure,brake_node_1,62718,0,psi_x10,269371758870528
503,178,0x0B2,rear_brake_pressure,brake_node_1,62718,1945,psi_x10,269371758872473
504,1795,0x703,engine_rpm,master,62719,299,rpm,269376053838123
505,177,0x0B1,front_brake_pressure,brake_node_1,62728,0,psi_x10,269414708543488
506,178,0x0B2,rear_brake_pressure,brake_node_1,62728,1945,psi_x10,269414708545433
507,177,0x0B1,front_brake_pressure,brake_node_1,62738,0,psi_x10,269457658216448
508,178,0x0B2,rear_brake_pressure,brake_node_1,62738,1945,psi_x10,269457658218393
509,1795,0x703,engine_rpm,master,62739,299,rpm,269461953184043
510,177,0x0B1,front_brake_pressure,brake_node_1,62748,0,psi_x10,269500607889408
511,178,0x0B2,rear_brake_pressure,brake_node_1,62748,1945,psi_x10,269500607891353
512,177,0x0B1,front_brake_pressure,brake_node_1,62758,0,psi_x10,269543557562368
513,178,0x0B2,rear_brake_pressure,brake_node_1,62758,1945,psi_x10,269543557564313
514,1795,0x703,engine_rpm,master,62759,299,rpm,269547852529963
515,177,0x0B1,front_brake_pressure,brake_node_1,62768,0,psi_x10,269586507235328
516,178,0x0B2,rear_brake_pressure,brake_node_1,62768,1945,psi_x10,269586507237273
517,177,0x0B1,front_brake_pressure,brake_node_1,62778,0,psi_x10,269629456908288
518,178,0x0B2,rear_brake_pressure,brake_node_1,62778,1945,psi_x10,269629456910233
519,1795,0x703,engine_rpm,master,62779,299,rpm,269633751875883
520,177,0x0B1,front_brake_pressure,brake_node_1,62788,0,psi_x10,269672406581248
521,178,0x0B2,rear_brake_pressure,brake_node_1,62788,1945,psi_x10,269672406583193
522,177,0x0B1,front_brake_pressure,brake_node_1,62798,0,psi_x10,269715356254208
523,178,0x0B2,rear_brake_pressure,brake_node_1,62798,1945,psi_x10,269715356256153
524,1795,0x703,engine_rpm,master,62799,299,rpm,269719651221803
525,177,0x0B1,front_brake_pressure,brake_node_1,62808,0,psi_x10,269758305927168
526,178,0x0B2,rear_brake_pressure,brake_node_1,62808,1945,psi_x10,269758305929113
527,177,0x0B1,front_brake_pressure,brake_node_1,62818,0,psi_x10,269801255600128
528,178,0x0B2,rear_brake_pressure,brake_node_1,62818,1945,psi_x10,269801255602073
529,1795,0x703,engine_rpm,master,62819,299,rpm,269805550567723
530,177,0x0B1,front_brake_pressure,brake_node_1,62828,0,psi_x10,269844205273088
531,178,0x0B2,rear_brake_pressure,brake_node_1,62828,1945,psi_x10,269844205275033
532,177,0x0B1,front_brake_pressure,brake_node_1,62838,0,psi_x10,269887154946048
533,178,0x0B2,rear_brake_pressure,brake_node_1,62838,1945,psi_x10,269887154947993
534,1795,0x703,engine_rpm,master,62839,299,rpm,269891449913643
535,177,0x0B1,front_brake_pressure,brake_node_1,62848,0,psi_x10,269930104619008
536,178,0x0B2,rear_brake_pressure,brake_node_1,62848,1945,psi_x10,269930104620953
537,177,0x0B1,front_brake_pressure,brake_node_1,62858,0,psi_x10,269973054291968
538,178,0x0B2,rear_brake_pressure,brake_node_1,62858,1945,psi_x10,269973054293913
539,1795,0x703,engine_rpm,master,62860,299,rpm,269981644226859
540,177,0x0B1,front_brake_pressure,brake_node_1,62868,0,psi_x10,270016003964928
541,178,0x0B2,rear_brake_pressure,brake_node_1,62868,1945,psi_x10,270016003966873
542,177,0x0B1,front_brake_pressure,brake_node_1,62878,0,psi_x10,270058953637888
543,178,0x0B2,rear_brake_pressure,brake_node_1,62878,1945,psi_x10,270058953639833
544,1795,0x703,engine_rpm,master,62880,299,rpm,270067543572779
545,177,0x0B1,front_brake_pressure,brake_node_1,62888,0,psi_x10,270101903310848
546,178,0x0B2,rear_brake_pressure,brake_node_1,62888,1945,psi_x10,270101903312793
547,177,0x0B1,front_brake_pressure,brake_node_1,62898,0,psi_x10,270144852983808
548,178,0x0B2,rear_brake_pressure,brake_node_1,62898,1945,psi_x10,270144852985753
549,1795,0x703,engine_rpm,master,62900,299,rpm,270153442918699
550,177,0x0B1,front_brake_pressure,brake_node_1,62908,0,psi_x10,270187802656768
551,178,0x0B2,rear_brake_pressure,brake_node_1,62908,1945,psi_x10,270187802658713
552,387,0x183,,,4278190080,3,raw,18374686479671623683
553,386,0x182,,,4278190080,2,raw,18374686479671623682
554,177,0x0B1,front_brake_pressure,brake_node_1,62918,0,psi_x10,270230752329728
555,178,0x0B2,rear_brake_pressure,brake_node_1,62918,1945,psi_x10,270230752331673
556,1795,0x703,engine_rpm,master,62920,299,rpm,270239342264619
557,385,0x181,,,4278190080,16908545,raw,18374686479688532225
558,177,0x0B1,front_brake_pressure,brake_node_1,62928,0,psi_x10,270273702002688
559,178,0x0B2,rear_brake_pressure,brake_node_1,62928,1945,psi_x10,270273702004633
560,177,0x0B1,front_brake_pressure,brake_node_1,62938,0,psi_x10,270316651675648
561,178,0x0B2,rear_brake_pressure,brake_node_1,62938,1945,psi_x10,270316651677593
562,1795,0x703,engine_rpm,master,62940,299,rpm,270325241610539
563,177,0x0B1,front_brake_pressure,brake_node_1,62948,0,psi_x10,270359601348608
564,178,0x0B2,rear_brake_pressure,brake_node_1,62948,1945,psi_x10,270359601350553
565,177,0x0B1,front_brake_pressure,brake_node_1,62958,0,psi_x10,270402551021568
566,178,0x0B2,rear_brake_pressure,brake_node_1,62958,1945,psi_x10,270402551023513
567,1795,0x703,engine_rpm,master,62960,299,rpm,270411140956459
568,177,0x0B1,front_brake_pressure,brake_node_1,62968,0,psi_x10,270445500694528
569,178,0x0B2,rear_brake_pressure,brake_node_1,62968,1945,psi_x10,270445500696473
570,177,0x0B1,front_brake_pressure,brake_node_1,62978,0,psi_x10,270488450367488
571,178,0x0B2,rear_brake_pressure,brake_node_1,62978,1945,psi_x10,270488450369433
572,1795,0x703,engine_rpm,master,62980,299,rpm,270497040302379
573,177,0x0B1,front_brake_pressure,brake_node_1,62988,0,psi_x10,270531400040448
574,178,0x0B2,rear_brake_pressure,brake_node_1,62988,1945,psi_x10,270531400042393
575,1795,0x703,engine_rpm,master,62998,300,rpm,270574349713708
576,177,0x0B1,front_brake_pressure,brake_node_1,62998,0,psi_x10,270574349713408
577,178,0x0B2,rear_brake_pressure,brake_node_1,62998,1945,psi_x10,270574349715353
578,177,0x0B1,front_brake_pressure,brake_node_1,63008,0,psi_x10,270617299386368
579,178,0x0B2,rear_brake_pressure,brake_node_1,63008,1945,psi_x10,270617299388313
580,1795,0x703,engine_rpm,master,63019,300,rpm,270664544026924
581,177,0x0B1,front_brake_pressure,brake_node_1,63018,0,psi_x10,270660249059328
582,178,0x0B2,rear_brake_pressure,brake_node_1,63018,1945,psi_x10,270660249061273
